Graham Yost,"[u'Category:1959 births', u'Category:All BLP articles lacking sources', u'Category:American television producers', u'Category:American television writers', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from May 2014', u'Category:Canadian screenwriters', u'Category:Canadian television writers', u'Category:Living people', u'Category:Male television writers']"
Quentin Tarantino,"[u'Category:1963 births', u'Category:20th-century American male actors', u'Category:20th-century American writers', u'Category:21st-century American male actors', u'Category:21st-century American writers', u'Category:Actors from Torrance, California', u'Category:All articles with unsourced statements', u'Category:American film directors', u'Category:American film directors of Italian descent', u'Category:American film producers']"
Elan Mastai,"[u'Category:21st-century Canadian novelists', u'Category:All stub articles', u'Category:Best Screenplay Genie and Canadian Screen Award winners', u'Category:Canadian male novelists', u'Category:Canadian people of Israeli descent', u'Category:Canadian science fiction writers', u'Category:Canadian screenwriters', u'Category:Canadian writer stubs', u'Category:Concordia University alumni', u'Category:Jewish Canadian writers']"
Ross Macdonald,"[u'Category:1915 births', u'Category:1983 deaths', u'Category:20th-century American novelists', u'Category:All articles lacking in-text citations', u'Category:American crime fiction writers', u'Category:American male novelists', u'Category:American mystery writers', u'Category:American people of Canadian descent', u'Category:Articles lacking in-text citations from April 2009', u'Category:Edgar Award winners']"
Dave Stevens,"[u'Category:1955 births', u'Category:2008 deaths', u'Category:All articles with unsourced statements', u'Category:American comics artists', u'Category:Articles with unsourced statements from October 2009', u'Category:Artists from Portland, Oregon', u'Category:Comics creator pop', u'Category:Comics infobox image less alt text', u'Category:Comics nation sweep', u'Category:Copy to Wikiquote']"
Joyce Brabner,"[u'Category:1952 births', u'Category:American Splendor artists', u'Category:American comics writers', u'Category:Female comics writers', u'Category:Harvey Award winners', u'Category:Lambda Literary Award winners', u'Category:Living people', u'Category:Pages using ISBN magic links', u'Category:Pages using Infobox writer with unknown parameters', u'Category:People from Cleveland']"
Scott B. Smith,"[u'Category:1965 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:All stub articles', u'Category:American male novelists', u'Category:American male screenwriters', u'Category:American novelist, 1960s birth stubs', u'Category:Columbia University School of the Arts alumni', u'Category:Dartmouth College alumni', u'Category:Living people']"
Pierre Bismuth,"[u'Category:1963 births', u'Category:Alumni of the \xc9cole nationale sup\xe9rieure des arts d\xe9coratifs', u'Category:Articles with hCards', u'Category:Best Original Screenplay Academy Award winners', u'Category:French artists', u'Category:French contemporary artists', u'Category:French male writers', u'Category:French mixed-media artists', u'Category:French screenwriters', u'Category:Living people']"
Heywood Gould,"[u'Category:1942 births', u'Category:All articles with dead external links', u'Category:All stub articles', u'Category:American film director, 1940s birth stubs', u'Category:American film directors', u'Category:American male screenwriters', u'Category:Articles with dead external links from September 2010', u'Category:Articles with hCards', u'Category:Living people', u'Category:Use mdy dates from April 2014']"
 Captain Mauzner,
 Lana Wachowski,"[u'Category:1960s births', u'Category:20th-century American writers', u'Category:21st-century American women writers', u'Category:All BLP articles lacking sources', u'Category:All articles to be expanded', u'Category:All articles with unsourced statements', u'Category:American comics writers', u'Category:American film producers', u'Category:American people of Polish descent', u'Category:American women film directors']"
Archibald Macleish,"[u'Category:1892 births', u'Category:1982 deaths', u'Category:20th-century American dramatists and playwrights', u'Category:20th-century American poets', u'Category:American librarians', u'Category:American people of Scottish descent', u'Category:Amherst College faculty', u'Category:Articles with hAudio microformats', u'Category:Articles with hCards', u'Category:Bollingen Prize recipients']"
Stephen McFeely,"[u'Category:All BLP articles lacking sources', u'Category:All stub articles', u'Category:American film biography stubs', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from July 2015', u'Category:Filmmaking duos', u'Category:Living people', u'Category:Place of birth missing (living people)']"
Douglas McGrath,"[u'Category:1958 births', u'Category:All stub articles', u'Category:American film director stubs', u'Category:American film directors', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:American male writers', u'Category:American political writers', u'Category:Articles with hCards', u'Category:Film directors from Texas']"
Bram Stoker,"[u'Category:1847 births', u'Category:1912 deaths', u'Category:19th-century Irish novelists', u'Category:19th-century short story writers', u'Category:20th-century Irish novelists', u'Category:All articles with unsourced statements', u'Category:Alumni of Trinity College, Dublin', u'Category:Articles with DMOZ links', u'Category:Articles with Internet Archive links', u'Category:Articles with LibriVox links']"
Todd Solondz,"[u'Category:1959 births', u'Category:All articles with unsourced statements', u'Category:American Jews', u'Category:American atheists', u'Category:American film directors', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from February 2007', u'Category:Articles with unsourced statements from June 2007']"
John Glenn,"[u'Category:1921 births', u'Category:1962 in spaceflight', u'Category:1998 in spaceflight', u'Category:2016 deaths', u'Category:20th-century American businesspeople', u'Category:20th-century American politicians', u'Category:All Wikipedia articles written in American English', u'Category:All articles with dead external links', u'Category:American Freemasons', u'Category:American Marine Corps personnel of the Korean War']"
